"Clade","SampleID","Date","Rep","Month","Year","lake","Treatment","sample_name","sum_TPM_rel_abund","sum_TPM"
"Mwe","ND-35","19_07_18","R1","07","19","LE","control","19_07_18_R1",2.325988363,23259.883625
"Mwe","ND-36","19_07_18","R2","07","19","LE","control","19_07_18_R2",0.835895465,8358.95465
"Mwe","ND-37","19_07_18","R3","07","19","LE","control","19_07_18_R3",1.524596038,15245.960372
"Mwe","ND-38","19_07_18","R1","07","19","LE","quagga","19_07_18_R1",0.242372389,2423.723892
"Mwe","ND-39","19_07_18","R2","07","19","LE","quagga","19_07_18_R2",1.749907167,17499.07167
"Mwe","ND-4","18_06_28","R1","06","18","LE","quagga","18_06_28_R1",0.509197766,5091.9776493
"Mwe","ND-40","19_07_18","R3","07","19","LE","quagga","19_07_18_R3",0.748245493,7482.454933
"Mwe","ND-41","19_07_18","R4","07","19","LE","quagga","19_07_18_R4",0.773849232,7738.492328
"Mwe","ND-42","19_07_31","R1","07","19","LE","control","19_07_31_R1",0.70145967,7014.596693
"Mwe","ND-43","19_07_31","R2","07","19","LE","control","19_07_31_R2",0.861336938,8613.3693729
"Mwe","ND-44","19_07_31","R3","07","19","LE","control","19_07_31_R3",0.860799736,8607.9973687
"Mwe","ND-45","19_07_31","R1","07","19","LE","quagga","19_07_31_R1",0.805609705,8056.0970575
"Mwe","ND-46","19_07_31","R2","07","19","LE","quagga","19_07_31_R2",0.93656822,9365.6821927
"Mwe","ND-47","19_07_31","R3","07","19","LE","quagga","19_07_31_R3",0.941363928,9413.6392768
"Mwe","ND-48","19_07_31","R4","07","19","LE","quagga","19_07_31_R4",0.653202251,6532.0225174
"Mwe","ND-49","19_08_13","R1","08","19","LE","control","19_08_13_R1",0.548204159,5482.041588
"Mwe","ND-5","18_06_28","R2","06","18","LE","quagga","18_06_28_R2",0.678000032,6780.000324
"Mwe","ND-50","19_08_13","R2","08","19","LE","control","19_08_13_R2",0.552294456,5522.9445551
"Mwe","ND-51","19_08_13","R3","08","19","LE","control","19_08_13_R3",0.56386819,5638.6819055
"Mwe","ND-52","19_08_13","R4","08","19","LE","control","19_08_13_R4",0.877511499,8775.114984
"Mwe","ND-53","19_08_13","R1","08","19","LE","quagga","19_08_13_R1",0.814930081,8149.300811
"Mwe","ND-54","19_08_13","R2","08","19","LE","quagga","19_08_13_R2",0.563001849,5630.0184812
"Mwe","ND-55","19_08_13","R3","08","19","LE","quagga","19_08_13_R3",0.569529765,5695.297648
"Mwe","ND-56","19_08_13","R4","08","19","LE","quagga","19_08_13_R4",0.647335878,6473.35878
"Mwe","ND-57","19_09_18","R1","09","19","LE","control","19_09_18_R1",0.740769123,7407.691227
"Mwe","ND-58","19_09_18","R2","09","19","LE","control","19_09_18_R2",0.442477876,4424.778761
"Mwe","ND-59","19_09_18","R3","09","19","LE","control","19_09_18_R3",0,0
"Mwe","ND-6","18_06_28","R3","06","18","LE","quagga","18_06_28_R3",0.601676135,6016.7613546
"Mwe","ND-60","19_09_18","R1","09","19","LE","quagga","19_09_18_R1",0.079554495,795.5449483
"Mwe","ND-61","19_09_18","R2","09","19","LE","quagga","19_09_18_R2",0.730000503,7300.005033
"Mwe","ND-62","19_09_18","R3","09","19","LE","quagga","19_09_18_R3",0.513588593,5135.885928
"Mwe","ND-63","19_09_18","R4","09","19","LE","quagga","19_09_18_R4",0.950645127,9506.451275
"Mwe","ND-64","19_06_12","R1","06","19","LH","control","19_06_12_R1",0,0
"Mwe","ND-65","19_06_12","R2","06","19","LH","control","19_06_12_R2",2.564102564,25641.02564
"Mwe","ND-66","19_06_12","R3","06","19","LH","control","19_06_12_R3",3.225806452,32258.06452
"Mwe","ND-67","19_06_12","R1","06","19","LH","quagga","19_06_12_R1",1.367434794,13674.34794
"Mwe","ND-68","19_06_12","R2","06","19","LH","quagga","19_06_12_R2",0,0
"Mwe","ND-69","19_06_12","R3","06","19","LH","quagga","19_06_12_R3",3.100775193,31007.751934
"Mwe","ND-7","18_06_28","R4","06","18","LE","quagga","18_06_28_R4",1.362563941,13625.639408
"Mwe","ND-70","19_06_12","R4","06","19","LH","quagga","19_06_12_R4",2.5,25000.000003
"Mwe","ND-71","19_08_22","R1","08","19","LH","control","19_08_22_R1",2.286229645,22862.296449
"Mwe","ND-72","19_08_22","R2","08","19","LH","control","19_08_22_R2",0.981054741,9810.5474126
"Mwe","ND-73","19_08_22","R3","08","19","LH","control","19_08_22_R3",2.590826949,25908.269484
"Mwe","ND-74","19_08_22","R1","08","19","LH","quagga","19_08_22_R1",2.112391593,21123.9159343
"Mwe","ND-75","19_08_22","R2","08","19","LH","quagga","19_08_22_R2",1.697618121,16976.1811986
"Mwe","ND-76","19_08_22","R4","08","19","LH","quagga","19_08_22_R4",2.178061386,21780.6138614
"Mwe","ND-8","18_07_10","R2","07","18","LE","control","18_07_10_R2",1.65585602,16558.560205
"Mwe","ND-9","18_07_10","R3","07","18","LE","control","18_07_10_R3",0.475316331,4753.163312
"Un","ND-1","18_06_28","R1","06","18","LE","control","18_06_28_R1",0.085324232,853.2423208
"Un","ND-10","18_07_10","R1","07","18","LE","control","18_07_10_R1",0.28177225,2817.722503
"Un","ND-11","18_07_10","R1","07","18","LE","quagga","18_07_10_R1",0.134272935,1342.729352
"Un","ND-12","18_07_10","R2","07","18","LE","quagga","18_07_10_R2",0.327420939,3274.209391
"Un","ND-13","18_07_10","R3","07","18","LE","quagga","18_07_10_R3",0,0
"Un","ND-14","18_07_10","R4","07","18","LE","quagga","18_07_10_R4",0,0
"Un","ND-15","18_07_25","R1","07","18","LE","control","18_07_25_R1",0,0
"Un","ND-16","18_07_25","R2","07","18","LE","control","18_07_25_R2",0.223347868,2233.478676
"Un","ND-17","18_07_25","R3","07","18","LE","control","18_07_25_R3",0,0
"Un","ND-18","18_07_25","R1","07","18","LE","quagga","18_07_25_R1",0.554960196,5549.60196
"Un","ND-19","18_07_25","R2","07","18","LE","quagga","18_07_25_R2",0.185224217,1852.242171
"Un","ND-2","18_06_28","R2","06","18","LE","control","18_06_28_R2",0.128873093,1288.730931
"Un","ND-20","18_07_25","R3","07","18","LE","quagga","18_07_25_R3",0.437079859,4370.798586
"Un","ND-21","18_07_25","R4","07","18","LE","quagga","18_07_25_R4",0,0
"Un","ND-22","18_08_15","R1","08","18","LE","control","18_08_15_R1",0.479065657,4790.656568
"Un","ND-23","18_08_15","R2","08","18","LE","control","18_08_15_R2",0,0
"Un","ND-24","18_08_15","R3","08","18","LE","control","18_08_15_R3",0,0
"Un","ND-25","18_08_15","R1","08","18","LE","quagga","18_08_15_R1",0,0
"Un","ND-26","18_08_15","R2","08","18","LE","quagga","18_08_15_R2",0,0
"Un","ND-27","18_08_15","R3","08","18","LE","quagga","18_08_15_R3",0,0
"Un","ND-28","18_08_15","R4","08","18","LE","quagga","18_08_15_R4",0,0
"Un","ND-29","18_10_4","R1","10","18","LE","control","18_10_4_R1",0,0
"Un","ND-3","18_06_28","R3","06","18","LE","control","18_06_28_R3",0.122222152,1222.221517
"Un","ND-30","18_10_4","R2","10","18","LE","control","18_10_4_R2",0.144308761,1443.08761
"Un","ND-31","18_10_4","R3","10","18","LE","control","18_10_4_R3",0,0
"Un","ND-32","18_10_4","R1","10","18","LE","quagga","18_10_4_R1",0,0
"Un","ND-33","18_10_4","R2","10","18","LE","quagga","18_10_4_R2",0,0
"Un","ND-35","19_07_18","R1","07","19","LE","control","19_07_18_R1",0,0
"Un","ND-36","19_07_18","R2","07","19","LE","control","19_07_18_R2",0,0
"Un","ND-37","19_07_18","R3","07","19","LE","control","19_07_18_R3",0.508198679,5081.986791
"Un","ND-38","19_07_18","R1","07","19","LE","quagga","19_07_18_R1",0,0
"Un","ND-39","19_07_18","R2","07","19","LE","quagga","19_07_18_R2",0.807649462,8076.494616
"Un","ND-4","18_06_28","R1","06","18","LE","quagga","18_06_28_R1",0.156676235,1566.762354
"Un","ND-40","19_07_18","R3","07","19","LE","quagga","19_07_18_R3",0,0
"Un","ND-41","19_07_18","R4","07","19","LE","quagga","19_07_18_R4",0,0
"Un","ND-42","19_07_31","R1","07","19","LE","control","19_07_31_R1",0.310482149,3104.821487
"Un","ND-43","19_07_31","R2","07","19","LE","control","19_07_31_R2",0.109376119,1093.76119
"Un","ND-44","19_07_31","R3","07","19","LE","control","19_07_31_R3",0.238375312,2383.753117
"Un","ND-45","19_07_31","R1","07","19","LE","quagga","19_07_31_R1",0.303411448,3034.114476
"Un","ND-46","19_07_31","R2","07","19","LE","quagga","19_07_31_R2",0.315475611,3154.756107
"Un","ND-47","19_07_31","R3","07","19","LE","quagga","19_07_31_R3",0.212927555,2129.275551
"Un","ND-48","19_07_31","R4","07","19","LE","quagga","19_07_31_R4",0.237528092,2375.280915
"Un","ND-49","19_08_13","R1","08","19","LE","control","19_08_13_R1",0.18273472,1827.347196
"Un","ND-5","18_06_28","R2","06","18","LE","quagga","18_06_28_R2",0,0
"Un","ND-50","19_08_13","R2","08","19","LE","control","19_08_13_R2",0,0
"Un","ND-51","19_08_13","R3","08","19","LE","control","19_08_13_R3",0.056386819,563.8681905
"Un","ND-52","19_08_13","R4","08","19","LE","control","19_08_13_R4",0,0
"Un","ND-53","19_08_13","R1","08","19","LE","quagga","19_08_13_R1",0,0
"Un","ND-54","19_08_13","R2","08","19","LE","quagga","19_08_13_R2",0,0
"Un","ND-55","19_08_13","R3","08","19","LE","quagga","19_08_13_R3",0.113905953,1139.05953
"Un","ND-56","19_08_13","R4","08","19","LE","quagga","19_08_13_R4",0,0
"Un","ND-57","19_09_18","R1","09","19","LE","control","19_09_18_R1",0,0
"Un","ND-58","19_09_18","R2","09","19","LE","control","19_09_18_R2",0,0
"Un","ND-59","19_09_18","R3","09","19","LE","control","19_09_18_R3",0,0
"Un","ND-6","18_06_28","R3","06","18","LE","quagga","18_06_28_R3",0.080223485,802.2348473
"Un","ND-60","19_09_18","R1","09","19","LE","quagga","19_09_18_R1",0.15910899,1591.089897
"Un","ND-61","19_09_18","R2","09","19","LE","quagga","19_09_18_R2",0,0
"Un","ND-62","19_09_18","R3","09","19","LE","quagga","19_09_18_R3",0,0
"Un","ND-63","19_09_18","R4","09","19","LE","quagga","19_09_18_R4",0,0
"Un","ND-64","19_06_12","R1","06","19","LH","control","19_06_12_R1",0,0
"Un","ND-65","19_06_12","R2","06","19","LH","control","19_06_12_R2",0,0
"Un","ND-66","19_06_12","R3","06","19","LH","control","19_06_12_R3",0,0
"Un","ND-67","19_06_12","R1","06","19","LH","quagga","19_06_12_R1",1.367434794,13674.34794
"Un","ND-68","19_06_12","R2","06","19","LH","quagga","19_06_12_R2",2.272727273,22727.27273
"Un","ND-69","19_06_12","R3","06","19","LH","quagga","19_06_12_R3",0,0
"Un","ND-7","18_06_28","R4","06","18","LE","quagga","18_06_28_R4",0.414693373,4146.933733
"Un","ND-70","19_06_12","R4","06","19","LH","quagga","19_06_12_R4",0,0
"Un","ND-71","19_08_22","R1","08","19","LH","control","19_08_22_R1",0,0
"Un","ND-72","19_08_22","R2","08","19","LH","control","19_08_22_R2",0,0
"Un","ND-73","19_08_22","R3","08","19","LH","control","19_08_22_R3",0,0
"Un","ND-74","19_08_22","R1","08","19","LH","quagga","19_08_22_R1",0,0
"Un","ND-75","19_08_22","R2","08","19","LH","quagga","19_08_22_R2",0.069290536,692.9053551
"Un","ND-76","19_08_22","R4","08","19","LH","quagga","19_08_22_R4",0.053779293,537.7929349
"Un","ND-8","18_07_10","R2","07","18","LE","control","18_07_10_R2",0.331171204,3311.712041
"Un","ND-9","18_07_10","R3","07","18","LE","control","18_07_10_R3",0,0
"Unknown","ND-1","18_06_28","R1","06","18","LE","control","18_06_28_R1",0,0
"Unknown","ND-10","18_07_10","R1","07","18","LE","control","18_07_10_R1",0,0
"Unknown","ND-11","18_07_10","R1","07","18","LE","quagga","18_07_10_R1",0,0
"Unknown","ND-12","18_07_10","R2","07","18","LE","quagga","18_07_10_R2",0,0
"Unknown","ND-13","18_07_10","R3","07","18","LE","quagga","18_07_10_R3",0,0
"Unknown","ND-14","18_07_10","R4","07","18","LE","quagga","18_07_10_R4",0,0
"Unknown","ND-15","18_07_25","R1","07","18","LE","control","18_07_25_R1",0,0
"Unknown","ND-16","18_07_25","R2","07","18","LE","control","18_07_25_R2",0.293661085,2936.610852
"Unknown","ND-17","18_07_25","R3","07","18","LE","control","18_07_25_R3",0,0
"Unknown","ND-18","18_07_25","R1","07","18","LE","quagga","18_07_25_R1",0,0
"Unknown","ND-19","18_07_25","R2","07","18","LE","quagga","18_07_25_R2",0,0
"Unknown","ND-2","18_06_28","R2","06","18","LE","control","18_06_28_R2",0,0
"Unknown","ND-20","18_07_25","R3","07","18","LE","quagga","18_07_25_R3",0,0
"Unknown","ND-21","18_07_25","R4","07","18","LE","quagga","18_07_25_R4",0,0
"Unknown","ND-22","18_08_15","R1","08","18","LE","control","18_08_15_R1",0,0
"Unknown","ND-23","18_08_15","R2","08","18","LE","control","18_08_15_R2",0,0
"Unknown","ND-24","18_08_15","R3","08","18","LE","control","18_08_15_R3",0,0
"Unknown","ND-25","18_08_15","R1","08","18","LE","quagga","18_08_15_R1",0,0
"Unknown","ND-26","18_08_15","R2","08","18","LE","quagga","18_08_15_R2",0,0
"Unknown","ND-27","18_08_15","R3","08","18","LE","quagga","18_08_15_R3",0,0
"Unknown","ND-28","18_08_15","R4","08","18","LE","quagga","18_08_15_R4",0,0
"Unknown","ND-29","18_10_4","R1","10","18","LE","control","18_10_4_R1",0,0
"Unknown","ND-3","18_06_28","R3","06","18","LE","control","18_06_28_R3",0.107132997,1071.329972
"Unknown","ND-30","18_10_4","R2","10","18","LE","control","18_10_4_R2",0,0
"Unknown","ND-31","18_10_4","R3","10","18","LE","control","18_10_4_R3",0,0
"Unknown","ND-32","18_10_4","R1","10","18","LE","quagga","18_10_4_R1",0,0
"Unknown","ND-33","18_10_4","R2","10","18","LE","quagga","18_10_4_R2",0,0
"Unknown","ND-35","19_07_18","R1","07","19","LE","control","19_07_18_R1",0,0
"Unknown","ND-36","19_07_18","R2","07","19","LE","control","19_07_18_R2",0,0
"Unknown","ND-37","19_07_18","R3","07","19","LE","control","19_07_18_R3",0.668187152,6681.871521
"Unknown","ND-38","19_07_18","R1","07","19","LE","quagga","19_07_18_R1",0.637349616,6373.496161
"Unknown","ND-39","19_07_18","R2","07","19","LE","quagga","19_07_18_R2",0,0
"Unknown","ND-4","18_06_28","R1","06","18","LE","quagga","18_06_28_R1",0,0
"Unknown","ND-40","19_07_18","R3","07","19","LE","quagga","19_07_18_R3",0,0
"Unknown","ND-41","19_07_18","R4","07","19","LE","quagga","19_07_18_R4",0,0
"Unknown","ND-42","19_07_31","R1","07","19","LE","control","19_07_31_R1",0.151195011,1511.950107
"Unknown","ND-43","19_07_31","R2","07","19","LE","control","19_07_31_R2",0,0
"Unknown","ND-44","19_07_31","R3","07","19","LE","control","19_07_31_R3",0.10447313,1044.731305
"Unknown","ND-45","19_07_31","R1","07","19","LE","quagga","19_07_31_R1",0.220099237,2200.992366
"Unknown","ND-46","19_07_31","R2","07","19","LE","quagga","19_07_31_R2",0,0
"Unknown","ND-47","19_07_31","R3","07","19","LE","quagga","19_07_31_R3",0.029469506,294.6950567
"Unknown","ND-48","19_07_31","R4","07","19","LE","quagga","19_07_31_R4",0,0
"Unknown","ND-49","19_08_13","R1","08","19","LE","control","19_08_13_R1",0,0
"Unknown","ND-5","18_06_28","R2","06","18","LE","quagga","18_06_28_R2",0,0
"Unknown","ND-50","19_08_13","R2","08","19","LE","control","19_08_13_R2",0,0
"Unknown","ND-51","19_08_13","R3","08","19","LE","control","19_08_13_R3",0.14827645,1482.764501
"Unknown","ND-52","19_08_13","R4","08","19","LE","control","19_08_13_R4",0,0
"Unknown","ND-53","19_08_13","R1","08","19","LE","quagga","19_08_13_R1",0,0
"Unknown","ND-54","19_08_13","R2","08","19","LE","quagga","19_08_13_R2",0,0
"Unknown","ND-55","19_08_13","R3","08","19","LE","quagga","19_08_13_R3",0,0
"Unknown","ND-56","19_08_13","R4","08","19","LE","quagga","19_08_13_R4",0,0
"Unknown","ND-57","19_09_18","R1","09","19","LE","control","19_09_18_R1",0,0
"Unknown","ND-58","19_09_18","R2","09","19","LE","control","19_09_18_R2",0,0
"Unknown","ND-59","19_09_18","R3","09","19","LE","control","19_09_18_R3",0,0
"Unknown","ND-6","18_06_28","R3","06","18","LE","quagga","18_06_28_R3",0,0
"Unknown","ND-60","19_09_18","R1","09","19","LE","quagga","19_09_18_R1",0,0
"Unknown","ND-61","19_09_18","R2","09","19","LE","quagga","19_09_18_R2",0,0
"Unknown","ND-62","19_09_18","R3","09","19","LE","quagga","19_09_18_R3",0,0
"Unknown","ND-63","19_09_18","R4","09","19","LE","quagga","19_09_18_R4",0,0
"Unknown","ND-64","19_06_12","R1","06","19","LH","control","19_06_12_R1",0,0
"Unknown","ND-65","19_06_12","R2","06","19","LH","control","19_06_12_R2",0,0
"Unknown","ND-66","19_06_12","R3","06","19","LH","control","19_06_12_R3",0,0
"Unknown","ND-67","19_06_12","R1","06","19","LH","quagga","19_06_12_R1",3.59584705,35958.4705
"Unknown","ND-68","19_06_12","R2","06","19","LH","quagga","19_06_12_R2",0,0
"Unknown","ND-69","19_06_12","R3","06","19","LH","quagga","19_06_12_R3",0,0
"Unknown","ND-7","18_06_28","R4","06","18","LE","quagga","18_06_28_R4",0,0
"Unknown","ND-70","19_06_12","R4","06","19","LH","quagga","19_06_12_R4",0,0
"Unknown","ND-71","19_08_22","R1","08","19","LH","control","19_08_22_R1",0,0
"Unknown","ND-72","19_08_22","R2","08","19","LH","control","19_08_22_R2",0,0
"Unknown","ND-73","19_08_22","R3","08","19","LH","control","19_08_22_R3",0,0
"Unknown","ND-74","19_08_22","R1","08","19","LH","quagga","19_08_22_R1",0,0
"Unknown","ND-75","19_08_22","R2","08","19","LH","quagga","19_08_22_R2",0,0
"Unknown","ND-76","19_08_22","R4","08","19","LH","quagga","19_08_22_R4",0,0
"Unknown","ND-8","18_07_10","R2","07","18","LE","control","18_07_10_R2",0,0
"Unknown","ND-9","18_07_10","R3","07","18","LE","control","18_07_10_R3",0,0
