Tank,TimePoint,Date/Time,Green Algae,Bluegreen,Diatoms,Cryptophyta,Yellow substances,Total conc.,Transmission,Depth,Temp. Sample,ExperimentDate,WaterLocation,ExperimentJD,InitialFinal
C3,FM,7/26/18 13:48,0.29,4.29,2.53,0,1.11,7.11,76.39,-2.36,26.7,7/25/18,WE4,206,
C3,FM,7/26/18 13:48,0.59,3.85,2.19,0.18,1.11,6.8,76.45,-2.33,26.71,7/25/18,WE4,206,
C3,FM,7/26/18 13:48,0.23,4.1,1.8,1.2,1.13,7.33,76.35,-2.32,26.72,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0.4,3.71,2.15,0.38,1.15,6.64,76.49,-2.32,26.72,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0.94,3.67,0.93,1.7,1.16,7.24,76.29,-2.33,26.72,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,1.24,3.44,0.81,1.68,1.2,7.17,76.3,-2.33,26.71,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0,4.31,2.68,0.08,1.12,7.06,76.51,-2.34,26.71,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0.17,4.11,2.06,0.74,1.15,7.08,76.38,-2.35,26.72,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0.2,3.78,1.87,1.07,1.23,6.91,76.26,-2.35,26.72,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0.12,3.88,2.37,0.33,1.17,6.7,76.37,-2.35,26.72,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0.79,3.61,1.73,0.73,1.15,6.84,76.24,-2.34,26.73,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0,3.8,2.03,1.11,1.16,6.93,76.46,-2.35,26.72,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0.87,3.58,1.57,1.04,1.09,7.06,76.08,-2.37,26.73,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0.52,3.79,2.1,0.2,1.12,6.62,76.55,-2.37,26.73,7/25/18,WE4,206,
C3,FM,7/26/18 13:49,0.18,4.49,2.81,0,1.17,7.48,76.31,-2.37,26.73,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.66,1.46,0.2,1.23,5.32,76.28,-2.32,26.69,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.43,0.99,0.82,1.2,5.24,76.31,-2.33,26.69,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,4.09,0.52,1.28,1.29,5.89,76.49,-2.33,26.7,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.57,1.5,0.05,1.24,5.13,76.46,-2.31,26.7,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.52,1.24,0.75,1.22,5.52,76.33,-2.33,26.7,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.39,1.24,0.52,1.19,5.16,76.35,-2.37,26.7,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,4.33,1.62,0,1.13,5.94,76.32,-2.36,26.7,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,4.03,1.71,0,1.21,5.74,76.12,-2.37,26.7,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.36,0.62,1.43,1.21,5.41,76.36,-2.37,26.71,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.53,0.44,1.44,1.27,5.4,76.34,-2.35,26.71,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,4.17,1.25,0.46,1.24,5.88,76.29,-2.35,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,4.51,1.54,0,1.18,6.06,76.21,-2.37,26.71,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0.33,3.45,0.92,0.6,1.24,5.31,76.11,-2.36,26.71,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.65,1.44,0.16,1.21,5.25,76.35,-2.37,26.71,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.88,0.62,1.41,1.27,5.91,76.14,-2.36,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.18,0.67,1.22,1.21,5.07,76.29,-2.37,26.71,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.9,1.07,0.71,1.18,5.68,76.4,-2.39,26.71,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.4,0.75,1.07,1.23,5.22,76.12,-2.37,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,2.91,1.32,0.67,1.22,4.9,76.44,-2.36,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.3,0.88,0.87,1.18,5.05,76.27,-2.37,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,4.1,0.88,1.01,1.19,5.99,76.38,-2.37,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.4,1.25,0.5,1.2,5.14,76.34,-2.37,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0.09,3.84,0.59,1.34,1.27,5.87,76.18,-2.35,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.94,1.79,0.03,1.17,5.77,76.35,-2.38,26.73,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.61,0.65,1.18,1.21,5.44,76.14,-2.36,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,4.01,1.79,0,1.16,5.8,76.27,-2.36,26.72,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0,3.36,0.29,1.72,1.24,5.37,76.26,-2.35,26.73,7/25/18,WE4,206,
Q1,FM,7/26/18 13:50,0.06,3.8,0,2.17,1.31,6.03,76.15,-2.37,26.73,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.23,0.92,1.3,1.19,5.45,77.19,-2.36,26.71,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0.3,3.41,1.08,0.47,1.26,5.27,76.86,-2.36,26.71,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.63,1.19,0.55,1.26,5.37,77.13,-2.37,26.71,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.88,1.38,0.21,1.24,5.46,77.02,-2.36,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,4.01,1.86,0.17,1.18,6.04,77,-2.35,26.71,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,4.44,1.55,0.17,1.26,6.15,76.93,-2.36,26.71,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,4.68,1.63,0.54,1.34,6.85,77.03,-2.36,26.71,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.78,1.53,0.28,1.24,5.59,77,-2.35,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,4.18,1.3,0.34,1.23,5.81,76.91,-2.34,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,4.68,1.38,0,1.26,6.06,76.88,-2.36,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.7,1.11,0.8,1.29,5.62,76.87,-2.35,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0.08,4.23,1.43,0,1.21,5.74,77.19,-2.38,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.6,1.04,0.65,1.23,5.29,76.92,-2.39,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,5.97,2.18,0,1.2,8.15,77.04,-2.35,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,4.04,1.06,1.23,1.23,6.32,77.01,-2.37,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.82,1.22,1.05,1.16,6.1,77.17,-2.34,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.99,0.99,0.87,1.24,5.85,76.95,-2.34,26.73,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.61,0.45,1.42,1.28,5.48,76.96,-2.33,26.73,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.37,1.2,0.41,1.22,4.98,77.02,-2.33,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0.08,3.4,0.36,1.41,1.28,5.25,77.08,-2.33,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,4.22,1.01,0.36,1.25,5.58,76.9,-2.32,26.73,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,4.71,1.79,0,1.19,6.51,77.04,-2.34,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.78,1.41,0.47,1.2,5.66,77,-2.33,26.73,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,4,1.35,0.45,1.23,5.79,76.97,-2.34,26.72,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.83,1.09,0.57,1.28,5.5,77.08,-2.34,26.74,7/25/18,WE4,206,
Q2,FM,7/26/18 13:52,0,3.65,0.95,1.5,1.25,6.09,76.66,-2.34,26.74,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.57,1.15,0.36,1.22,5.08,75.68,-2.33,26.69,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.71,1.31,0.15,1.23,5.17,75.67,-2.34,26.7,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.53,1.1,0.91,1.22,5.55,75.77,-2.33,26.69,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.98,0.86,0.99,1.27,5.83,75.77,-2.34,26.69,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0.22,3.49,0.93,0.62,1.21,5.27,75.86,-2.36,26.7,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.78,1.33,0.25,1.22,5.37,75.73,-2.37,26.7,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,4.75,1.53,0,1.22,6.29,75.81,-2.36,26.7,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,4.2,1.25,0.38,1.23,5.84,75.8,-2.39,26.7,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,4.21,1.04,0.5,1.24,5.75,75.88,-2.39,26.71,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0.17,3.34,0.91,0.51,1.23,4.92,75.79,-2.37,26.7,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.72,0.92,0.76,1.24,5.4,75.87,-2.36,26.7,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.56,0.99,0.65,1.2,5.2,75.78,-2.39,26.71,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.77,1.21,0.42,1.22,5.4,75.79,-2.36,26.71,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,4.03,1.23,0.33,1.25,5.59,75.85,-2.37,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.67,0.64,1.15,1.25,5.46,75.84,-2.37,26.7,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.88,1.19,0.32,1.21,5.38,75.81,-2.37,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,4.05,1.41,0.08,1.2,5.54,75.86,-2.38,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0.19,3.82,0.89,0.69,1.27,5.59,75.76,-2.38,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,4.49,1.42,0.08,1.2,5.99,75.87,-2.38,26.71,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.74,1.42,0.14,1.25,5.3,75.75,-2.37,26.71,7/25/18,WE4,206,
Q3,FM,7/26/18 13:53,0,3.73,1.55,0.05,1.15,5.34,75.97,-2.38,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:54,0,4.17,1.45,0,1.19,5.63,75.88,-2.38,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:54,0.08,3.65,0.91,0.61,1.27,5.24,75.9,-2.36,26.73,7/25/18,WE4,206,
Q3,FM,7/26/18 13:54,0.29,3.2,0.75,0.79,1.22,5.03,75.9,-2.35,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:54,0,3.38,1.21,0.31,1.23,4.91,76.05,-2.36,26.73,7/25/18,WE4,206,
Q3,FM,7/26/18 13:54,0,3.93,1.41,0.04,1.2,5.38,75.88,-2.38,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:54,0.17,3.14,0.65,1.05,1.25,5.01,75.94,-2.33,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:54,0,3.83,1.53,0.17,1.2,5.54,75.72,-2.39,26.74,7/25/18,WE4,206,
Q3,FM,7/26/18 13:54,0,5.04,1.5,0,1.23,6.54,75.93,-2.38,26.72,7/25/18,WE4,206,
Q3,FM,7/26/18 13:54,0,4.14,1.39,0.33,1.25,5.86,75.94,-2.36,26.73,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0.05,3.42,1.01,0.49,1.26,4.97,76.82,-2.36,26.68,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.44,1.36,0.15,1.25,4.95,76.81,-2.35,26.68,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.92,1.33,0,1.24,5.24,76.95,-2.35,26.69,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.72,1.11,0.16,1.24,4.99,76.49,-2.35,26.69,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.37,1.3,0.11,1.25,4.77,76.8,-2.36,26.69,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0.13,3.96,1.46,0,1.22,5.55,76.9,-2.36,26.69,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.83,1,0.27,1.22,5.1,76.77,-2.38,26.7,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.67,1.3,0.21,1.24,5.18,76.7,-2.31,26.71,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.27,0.81,0.59,1.28,4.67,76.72,-2.33,26.71,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.59,0.85,0.78,1.27,5.23,76.72,-2.34,26.72,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,4.13,1.05,0.59,1.23,5.77,76.72,-2.33,26.71,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.43,1.07,0.67,1.24,5.17,76.57,-2.32,26.71,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0.07,3.19,1.01,0.37,1.24,4.64,76.73,-2.32,26.72,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,2.82,0.55,1.1,1.24,4.47,76.71,-2.35,26.72,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.6,1.27,0.33,1.24,5.2,76.54,-2.37,26.71,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,4.36,1.33,0,1.23,5.69,76.77,-2.36,26.71,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0.08,3.6,1,0.83,1.33,5.51,76.79,-2.34,26.71,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,3.79,1.29,0,1.25,5.08,76.78,-2.35,26.71,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0.01,3.21,1.03,0.14,1.23,4.4,76.84,-2.37,26.71,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0.02,3.38,0.96,0.32,1.25,4.67,76.64,-2.35,26.72,7/25/18,WE4,206,
Q4,FM,7/26/18 13:55,0,4.05,1.58,0,1.19,5.63,76.73,-2.35,26.72,7/25/18,WE4,206,
C1,0,8/16/18 8:51,2.87,2.82,2.09,0.05,0.82,7.84,84.08,0,22.56,8/15/18,WE4,228,
C1,0,8/16/18 8:51,2.95,2.32,1.25,1.01,0.81,7.54,84.19,0,22.56,8/15/18,WE4,228,
C1,0,8/16/18 8:51,3.47,2.64,0.93,1.01,0.83,8.06,84.16,0.03,22.56,8/15/18,WE4,228,
C1,0,8/16/18 8:51,3.56,2.24,1.06,0.84,0.77,7.71,84.17,0.01,22.56,8/15/18,WE4,228,
C1,0,8/16/18 8:51,3.34,2.32,1.02,1.06,0.75,7.75,84.1,-0.02,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:51,3.04,2.03,1.57,0.5,0.76,7.14,84.24,0.02,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:51,3.23,2.45,1.53,0.37,0.77,7.58,84.19,0.03,22.56,8/15/18,WE4,228,
C1,0,8/16/18 8:51,3.74,2.17,0.49,1.61,0.81,8.01,84.31,0.05,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:51,2.92,2.73,1.79,0.16,0.78,7.6,84.2,0.01,22.56,8/15/18,WE4,228,
C1,0,8/16/18 8:51,3.14,2.21,1.16,1.02,0.78,7.54,84.17,0.01,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:51,2.28,3.26,2.27,0.16,0.84,7.96,84.24,0.01,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:51,2.98,2.38,1.2,1.19,0.81,7.76,84.07,0.01,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:51,2.85,2.74,1.73,0.43,0.8,7.75,84.26,0.02,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:51,3.04,2.52,1.66,0.42,0.76,7.64,84.3,0.01,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3.44,2.39,0.9,1.19,0.8,7.92,84.24,0.02,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3.35,2.68,1.09,1.09,0.76,8.21,83.91,0.04,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.77,2.57,1.52,0.84,0.79,7.7,84.25,0,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3.27,2.31,1.46,0.45,0.78,7.49,84.21,0,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.93,2.62,2,0.01,0.75,7.56,84.03,0.02,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.82,2.2,1.78,0.59,0.76,7.39,84.15,0,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3.16,1.94,1.07,1.01,0.77,7.18,84.04,0.01,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.57,2.62,2.1,0.02,0.76,7.3,84.28,0.01,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.35,2.68,1.89,0.53,0.82,7.44,84.22,0.02,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3.16,2.41,1.29,0.74,0.76,7.6,84.03,0.01,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.89,2.44,1.65,0.41,0.78,7.39,84.07,0.01,22.55,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.9,2.41,1.55,0.73,0.77,7.59,84.11,0.01,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3.19,2.23,1.31,0.76,0.78,7.49,83.91,0,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.67,2.5,1.58,0.68,0.83,7.43,84.24,0.01,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.74,2.38,1.55,0.75,0.76,7.42,84.11,0,22.53,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3.17,2.04,1.36,0.77,0.74,7.34,83.84,0,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.67,3.08,2.11,0.06,0.77,7.92,84.24,0.01,22.53,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3,2.05,1.24,0.83,0.75,7.12,84.22,-0.01,22.52,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3.38,2.04,0.69,1.56,0.76,7.66,84.21,-0.01,22.52,8/15/18,WE4,228,
C1,0,8/16/18 8:52,3.44,2.2,1.01,1.03,0.81,7.68,84.09,0,22.52,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.82,2.4,1.43,0.71,0.81,7.35,84.17,-0.01,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.75,2.57,1.27,1.08,0.85,7.67,83.97,0,22.54,8/15/18,WE4,228,
C1,0,8/16/18 8:52,2.76,2.58,1.66,0.74,0.79,7.75,84.2,0.01,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.69,2.73,1.74,0.7,0.86,7.85,83.78,0,22.55,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.17,3.84,2.21,0.44,0.83,8.66,83.83,-0.01,22.55,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.7,3.21,1.96,0.54,0.84,8.41,83.78,0.02,22.54,8/15/18,WE4,228,
C2,0,8/16/18 8:53,3.1,2.44,1.52,0.49,0.78,7.54,83.97,-0.01,22.54,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.05,3.04,2.24,0.49,0.84,7.82,83.89,0.01,22.54,8/15/18,WE4,228,
C2,0,8/16/18 8:53,3.31,2.86,1.47,0.52,0.77,8.16,83.86,-0.04,22.56,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.35,3.81,2.35,0.11,0.81,8.62,83.99,-0.04,22.56,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.97,2.87,1.72,0.38,0.81,7.95,83.82,-0.03,22.56,8/15/18,WE4,228,
C2,0,8/16/18 8:53,3.04,3.31,1.63,0.55,0.81,8.53,83.82,-0.06,22.56,8/15/18,WE4,228,
C2,0,8/16/18 8:53,3.15,2.62,1.34,0.6,0.8,7.7,83.93,-0.01,22.55,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.94,2.42,1.55,0.73,0.79,7.64,83.77,0,22.54,8/15/18,WE4,228,
C2,0,8/16/18 8:53,3.43,2.42,1.23,0.84,0.8,7.91,83.55,0.03,22.54,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.93,2.8,1.47,0.83,0.79,8.02,83.86,0.01,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.3,2.9,2,0.59,0.81,7.79,84.04,-0.01,22.54,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.88,2.78,1.43,0.73,0.83,7.82,83.95,0.02,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,3.62,2.54,0.43,1.76,0.8,8.35,84.01,-0.01,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.95,3.24,1.31,0.98,0.79,8.49,83.77,0.01,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,1.66,3.98,2.32,0.82,0.87,8.78,83.6,0.02,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.88,2.58,1.07,1.22,0.84,7.75,83.9,-0.01,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.28,2.86,2,0.37,0.84,7.5,84,0,22.52,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.68,2.8,1.72,0.67,0.8,7.87,83.98,-0.01,22.52,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.28,3.08,2.34,0.11,0.79,7.82,83.88,0.02,22.52,8/15/18,WE4,228,
C2,0,8/16/18 8:53,3.06,2.87,1.34,1.1,0.83,8.36,83.91,0.02,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.62,3.66,2.2,0,0.78,8.49,83.84,0.01,22.52,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.63,3.27,2.4,0,0.78,8.3,83.76,0,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.27,2.94,2.28,0.45,0.78,7.94,83.79,-0.01,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:53,2.15,3.37,2.37,0.21,0.82,8.1,83.66,0.01,22.52,8/15/18,WE4,228,
C2,0,8/16/18 8:54,2.51,3.31,1.83,0.83,0.79,8.49,83.81,-0.02,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:54,2.64,4.68,2.27,0,0.76,9.58,83.86,0.03,22.52,8/15/18,WE4,228,
C2,0,8/16/18 8:54,3.24,3.31,1.23,0.76,0.82,8.54,83.81,0.01,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:54,3.25,2.45,1.53,0.51,0.73,7.74,83.92,0,22.52,8/15/18,WE4,228,
C2,0,8/16/18 8:54,2.51,2.37,1.67,0.84,0.83,7.39,83.82,-0.03,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:54,2.37,3.12,2.42,0.04,0.75,7.95,83.89,0,22.53,8/15/18,WE4,228,
C2,0,8/16/18 8:54,2.26,3.66,1.44,1.78,0.85,9.14,83.83,-0.01,22.51,8/15/18,WE4,228,
C2,0,8/16/18 8:54,3.95,2.93,0,1.96,0.8,8.84,83.72,0.04,22.51,8/15/18,WE4,228,
C2,0,8/16/18 8:54,3.15,2.14,0.1,2.68,0.88,8.08,83.82,0.01,22.52,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.13,3.17,2.08,0.56,0.86,7.95,83.69,0,22.54,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.75,2.98,1.83,0.29,0.77,7.85,83.8,0.02,22.54,8/15/18,WE4,228,
C3,0,8/16/18 8:55,3.35,2.63,1.19,0.96,0.8,8.13,84.01,0.01,22.54,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.43,3.37,2.19,0,0.79,7.99,83.71,0.03,22.53,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.22,2.96,1.75,0.98,0.86,7.92,83.46,0.01,22.54,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.61,2.8,1.65,0.78,0.8,7.84,83.76,0.02,22.53,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.45,3.59,2.46,0,0.79,8.49,83.79,0.02,22.53,8/15/18,WE4,228,
C3,0,8/16/18 8:55,3.32,2.92,1.08,0.91,0.8,8.23,83.89,0.02,22.53,8/15/18,WE4,228,
C3,0,8/16/18 8:55,1.8,3.96,2.34,0.53,0.86,8.62,83.74,-0.01,22.53,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.77,3.2,1.49,0.75,0.83,8.2,83.63,-0.01,22.54,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.67,3.04,1.96,0.13,0.8,7.8,83.77,0.03,22.53,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.67,3.04,1.93,0.18,0.81,7.82,83.9,0.02,22.53,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.67,3.64,2.03,0.13,0.84,8.47,83.84,0.01,22.52,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.67,3.19,2.02,0.13,0.83,8.02,83.81,-0.01,22.52,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.5,3.34,2.06,0.26,0.8,8.17,83.63,0.03,22.53,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.92,2.89,1.88,0.28,0.79,7.98,83.9,0.03,22.52,8/15/18,WE4,228,
C3,0,8/16/18 8:55,3.07,2.47,0.91,1.41,0.8,7.87,83.9,-0.01,22.54,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.48,3.62,2.02,0.42,0.81,8.53,83.69,-0.02,22.54,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.29,3.36,2.03,0.45,0.87,8.14,83.7,-0.06,22.55,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.79,3.11,2.15,0,0.76,8.05,83.81,-0.04,22.56,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.87,2.46,1.48,0.65,0.81,7.47,83.83,-0.04,22.55,8/15/18,WE4,228,
C3,0,8/16/18 8:55,2.07,4.05,2.41,0.01,0.86,8.54,83.86,-0.05,22.55,8/15/18,WE4,228,
